Genome	P56 Read Count	P56 Covered Fraction	P56 Length	E03 Read Count	E03 Covered Fraction	E03 Length	E34 Read Count	E34 Covered Fraction	E34 Length	P20 Read Count	P20 Covered Fraction	P20 Length	H12 Read Count	H12 Covered Fraction	H12 Length	H37 Read Count	H37 Covered Fraction	H37 Length	E31 Read Count	E31 Covered Fraction	E31 Length	H34 Read Count	H34 Covered Fraction	H34 Length	P64 Read Count	P64 Covered Fraction	P64 Length	E56 Read Count	E56 Covered Fraction	E56 Length	H25 Read Count	H25 Covered Fraction	H25 Length	P36 Read Count	P36 Covered Fraction	P36 Length	P53 Read Count	P53 Covered Fraction	P53 Length	H20 Read Count	H20 Covered Fraction	H20 Length	P58 Read Count	P58 Covered Fraction	P58 Length	H30 Read Count	H30 Covered Fraction	H30 Length	H39 Read Count	H39 Covered Fraction	H39 Length	H43 Read Count	H43 Covered Fraction	H43 Length	H15 Read Count	H15 Covered Fraction	H15 Length	H07 Read Count	H07 Covered Fraction	H07 Length	H16 Read Count	H16 Covered Fraction	H16 Length	H08 Read Count	H08 Covered Fraction	H08 Length	E18 Read Count	E18 Covered Fraction	E18 Length	E24 Read Count	E24 Covered Fraction	E24 Length	E02 Read Count	E02 Covered Fraction	E02 Length	P72 Read Count	P72 Covered Fraction	P72 Length	P60 Read Count	P60 Covered Fraction	P60 Length	E16 Read Count	E16 Covered Fraction	E16 Length	P41 Read Count	P41 Covered Fraction	P41 Length	H06 Read Count	H06 Covered Fraction	H06 Length	H23 Read Count	H23 Covered Fraction	H23 Length	H04 Read Count	H04 Covered Fraction	H04 Length	P51 Read Count	P51 Covered Fraction	P51 Length	E28 Read Count	E28 Covered Fraction	E28 Length	E27 Read Count	E27 Covered Fraction	E27 Length	P49 Read Count	P49 Covered Fraction	P49 Length	P33 Read Count	P33 Covered Fraction	P33 Length	P75 Read Count	P75 Covered Fraction	P75 Length	P43 Read Count	P43 Covered Fraction	P43 Length	H40 Read Count	H40 Covered Fraction	H40 Length	H19 Read Count	H19 Covered Fraction	H19 Length	E45 Read Count	E45 Covered Fraction	E45 Length	E25 Read Count	E25 Covered Fraction	E25 Length	P09 Read Count	P09 Covered Fraction	P09 Length	E38 Read Count	E38 Covered Fraction	E38 Length	E58 Read Count	E58 Covered Fraction	E58 Length	P79 Read Count	P79 Covered Fraction	P79 Length	P67 Read Count	P67 Covered Fraction	P67 Length	P65 Read Count	P65 Covered Fraction	P65 Length	P28 Read Count	P28 Covered Fraction	P28 Length	E43 Read Count	E43 Covered Fraction	E43 Length	H47 Read Count	H47 Covered Fraction	H47 Length	E01 Read Count	E01 Covered Fraction	E01 Length	H31 Read Count	H31 Covered Fraction	H31 Length	P47 Read Count	P47 Covered Fraction	P47 Length	P48 Read Count	P48 Covered Fraction	P48 Length	P01 Read Count	P01 Covered Fraction	P01 Length	P78 Read Count	P78 Covered Fraction	P78 Length	P14 Read Count	P14 Covered Fraction	P14 Length	E21 Read Count	E21 Covered Fraction	E21 Length	H10 Read Count	H10 Covered Fraction	H10 Length	P25 Read Count	P25 Covered Fraction	P25 Length	H09 Read Count	H09 Covered Fraction	H09 Length	E30 Read Count	E30 Covered Fraction	E30 Length	P69 Read Count	P69 Covered Fraction	P69 Length	H45 Read Count	H45 Covered Fraction	H45 Length	E48 Read Count	E48 Covered Fraction	E48 Length	E44 Read Count	E44 Covered Fraction	E44 Length	P05 Read Count	P05 Covered Fraction	P05 Length	P34 Read Count	P34 Covered Fraction	P34 Length	P45 Read Count	P45 Covered Fraction	P45 Length	H32 Read Count	H32 Covered Fraction	H32 Length
EH_bin.22	198	0.0039267857	2895498	38	0.0006907275	2895498	14361	0.30931672	2895498	32	0.0007895015	2895498	1241	0.02238544	2895498	243	0.0040728743	2895498	61	0.00077361474	2895498	97	0.0016546376	2895498	14553	0.33489162	2895498	254442	0.9986113	2895498	168	0.0023477827	2895498	461	0.005307895	2895498	177	0.003339322	2895498	80	0.0013279235	2895498	62	0.0011162156	2895498	117	0.0022020391	2895498	53	0.0012015204	2895498	92	0.0024783302	2895498	24	0.00069867086	2895498	52	0.0010820245	2895498	70	0.0011687109	2895498	25	0.00040718383	2895498	22627	0.4430751	2895498	248670	0.99264306	2895498	30	0.00050354033	2895498	29	0.0004924887	2895498	380	0.005945782	2895498	427	0.0138421785	2895498	332566	0.99519014	2895498	46	0.0009342089	2895498	197	0.0030851343	2895498	245	0.004160597	2895498	155	0.0026845124	2895498	153	0.002079435	2895498	8046	0.12837411	2895498	148	0.0030823713	2895498	2279	0.054760184	2895498	324	0.005582805	2895498	791	0.017139366	2895498	65	0.0008941467	2895498	153	0.002193405	2895498	113843	0.7979408	2895498	98	0.001401486	2895498	144	0.0034747045	2895498	91	0.0013600424	2895498	58	0.0010015548	2895498	305	0.004663792	2895498	90	0.0013942334	2895498	368649	0.9992892	2895498	112	0.0012426187	2895498	53	0.0015185643	2895498	88	0.0020390274	2895498	50	0.0011569685	2895498	59	0.0010972206	2895498	135649	0.9296891	2895498	10408	0.067143545	2895498	87	0.001582802	2895498	58	0.0009659824	2895498	63	0.001127958	2895498	48	0.0005280611	2895498	94	0.00151442	2895498	37	0.00080193457	2895498	39	0.0007912283	2895498	96	0.0010388541	2895498	365	0.0070664873	2895498	51	0.0010581944	2895498	963	0.009384914	2895498	62	0.0012167165	2895498	113	0.0029172874	2895498	70	0.0017247465	2895498	257	0.004684514	2895498	206	0.0060694222	2895498
EH_bin.23	176	0.004463112	1913015	53	0.0014464079	1913015	125024	0.98374134	1913015	0	0	1913015	8	0.00024411727	1913015	6	0.00013695659	1913015	2934	0.12457613	1913015	8	0.00017511625	1913015	0	0	1913015	11	0.0003099819	1913015	45	0.001118653	1913015	36	0.00096235523	1913015	87	0.0025446743	1913015	83	0.0021855552	1913015	2	0.00004234154	1913015	0	0	1913015	0	0	1913015	6	0.00013643385	1913015	0	0	1913015	62	0.0015342274	1913015	129	0.003634577	1913015	2	0.000047046156	1913015	16	0.00047830257	1913015	205388	0.99651283	1913015	31	0.000945105	1913015	0	0	1913015	0	0	1913015	2683	0.13381182	1913015	0	0	1913015	45	0.001319906	1913015	14	0.0003324595	1913015	0	0	1913015	17	0.00041139248	1913015	36	0.0007381019	1913015	1666	0.03961809	1913015	116	0.0032942763	1913015	170	0.004601114	1913015	8	0.00021118496	1913015	25	0.0006847829	1913015	27	0.0008588537	1913015	36	0.0015530458	1913015	24	0.0006325094	1913015	9243	0.24350724	1913015	0	0	1913015	3	0.00013382017	1913015	0	0	1913015	0	0	1913015	50	0.0013747932	1913015	2	0.00004861436	1913015	23756	0.4795817	1913015	0	0	1913015	48	0.0011881768	1913015	4	0.00012807008	1913015	28	0.0005807587	1913015	0	0	1913015	0	0	1913015	4	0.00011813812	1913015	0	0	1913015	0	0	1913015	24	0.0008201713	1913015	4	0.000088342225	1913015	56	0.0015587959	1913015	144	0.0039074444	1913015	23171	0.47255144	1913015	7	0.00024673095	1913015	0	0	1913015	440	0.008997839	1913015	96	0.003148956	1913015	0	0	1913015	0	0	1913015	2	0.000034500514	1913015	0	0	1913015
EH_bin.24	0	0	1847009	0	0	1847009	98	0.0029074033	1847009	0	0	1847009	250	0.006147236	1847009	2	0.00015105504	1847009	191	0.009181331	1847009	186	0.004907935	1847009	5	0.00012452566	1847009	3	0.00011153167	1847009	44	0.0014336692	1847009	5	0.0003237667	1847009	0	0	1847009	0	0	1847009	12	0.00042447005	1847009	56	0.0015668576	1847009	0	0	1847009	97	0.0026745945	1847009	0	0	1847009	0	0	1847009	0	0	1847009	0	0	1847009	488	0.012535402	1847009	958	0.004828888	1847009	0	0	1847009	20	0.0006729799	1847009	52	0.001396853	1847009	62	0.0018299856	1847009	109	0.0030432986	1847009	0	0	1847009	2	0.00003302637	1847009	52	0.0015435767	1847009	494	0.013141788	1847009	2364	0.062209226	1847009	39	0.0012869455	1847009	0	0	1847009	0	0	1847009	209	0.00544123	1847009	348	0.008891132	1847009	152	0.0038862831	1847009	43	0.0010763347	1847009	9	0.00022414618	1847009	33	0.00089062913	1847009	4	0.00007200831	1847009	8	0.00019653396	1847009	22	0.00075310946	1847009	85	0.002244169	1847009	6	0.00007417398	1847009	69	0.0014547844	1847009	101	0.0022024799	1847009	0	0	1847009	0	0	1847009	0	0	1847009	199	0.0055987816	1847009	77	0.0022425447	1847009	22	0.00013860247	1847009	64	0.0014455804	1847009	1	0.00004981026	1847009	37	0.0011981534	1847009	0	0	1847009	0	0	1847009	0	0	1847009	0	0	1847009	9701	0.26125535	1847009	89	0.0023616562	1847009	0	0	1847009	1091967	0.9999735	1847009	0	0	1847009	0	0	1847009	0	0	1847009	162	0.0042344136	1847009	0	0	1847009
EH_bin.26	284	0.00016286204	3585857	83	0.00013023386	3585857	107724	0.78876513	3585857	6	0.000036253536	3585857	233	0.0029362577	3585857	9	0.0000722282	3585857	5722	0.02767344	3585857	207	0.0026389787	3585857	10	0.00020580854	3585857	11	0.00018043106	3585857	96	0.00089964544	3585857	46	0.0004001833	3585857	93	0.000059400027	3585857	80	0.0005256763	3585857	13	0.00015533247	3585857	84	0.0012752879	3585857	2	0.000035416917	3585857	162	0.0016503725	3585857	6	0.00008812398	3585857	42	0.00031903113	3585857	243	0.00071754114	3585857	2	0.000018405643	3585857	511	0.005951158	3585857	71457	0.12641664	3585857	57	0.000071949326	3585857	27	0.00033687902	3585857	54	0.0006347158	3585857	183	0.0036507312	3585857	125	0.0018087727	3585857	77	0.00012326203	3585857	24	0.00015114936	3585857	73	0.0009406399	3585857	520	0.0065526874	3585857	455	0.0055877855	3585857	1642	0.020694077	3585857	224	0.00045289035	3585857	252	0.0012666428	3585857	261	0.0030664916	3585857	19732	0.16233051	3585857	272	0.00255197	3585857	86	0.0012942513	3585857	6497	0.043010082	3585857	2205	0.035338275	3585857	29	0.00015728458	3585857	116	0.00021696348	3585857	18	0.0003204255	3585857	95	0.001411657	3585857	413	0.0008268595	3585857	100	0.0010825864	3585857	4694	0.06527143	3585857	2	0.00002732959	3585857	52	0.00031568465	3585857	11	0.00014780289	3585857	237	0.0026479026	3585857	65	0.00088625954	3585857	66	0.00036811284	3585857	77	0.00095960323	3585857	13	0.00016760289	3585857	29	0.00040603962	3585857	21	0.00018851839	3585857	9	0.000057726786	3585857	44	0.000056053545	3585857	152	0.00066734396	3585857	16330	0.11878276	3585857	97	0.0014914147	3585857	2	0.000021752123	3585857	1265574	0.99978083	3585857	3214	0.06584256	3585857	12	0.00010206765	3585857	2	0.000042667623	3585857	148	0.0020594797	3585857	15	0.00023202263	3585857
EH_bin.27	3	0.000037358695	4604015	0	0	4604015	3355	0.014036661	4604015	0	0	4604015	3	0.00004539516	4604015	16	0.000038227503	4604015	1154	0.0025694964	4604015	179	0.001710898	4604015	280	0.0021368305	4604015	479	0.0038857388	4604015	143	0.001484791	4604015	95	0.0007760618	4604015	0	0	4604015	4	0.00004691557	4604015	1	0.000032363056	4604015	226	0.002207204	4604015	0	0	4604015	5	0.00007732381	4604015	1	0.00001889655	4604015	1	0.000021285769	4604015	2	0.00001759334	4604015	0	0	4604015	12	0.00017484739	4604015	1637	0.0059862966	4604015	2	0.00003518668	4604015	60	0.0006800586	4604015	274	0.0029548123	4604015	484	0.004933954	4604015	416	0.0041340003	4604015	0	0	4604015	2	0.00001889655	4604015	207	0.0021174997	4604015	6	0.000062119696	4604015	833239	0.9970391	4604015	133	0.001457858	4604015	8	0.000075151795	4604015	32	0.00047132774	4604015	266	0.002838175	4604015	563	0.00562509	4604015	5	0.000039313512	4604015	108	0.0012304478	4604015	260	0.0017608544	4604015	20	0.00019482995	4604015	3	0.000032580258	4604015	31	0.00022089416	4604015	87	0.0009900054	4604015	286	0.0030425617	4604015	1	0.000015204121	4604015	549	0.0041633225	4604015	37	0.00042614978	4604015	0	0	4604015	10	0.00009926119	4604015	0	0	4604015	7	0.000094265546	4604015	656	0.0046446417	4604015	1649	0.005882257	4604015	0	0	4604015	0	0	4604015	99	0.0010818818	4604015	6	0.000032363056	4604015	5	0.00002389219	4604015	0	0	4604015	8	0.000075151795	4604015	345	0.0034341766	4604015	4	0.000049304792	4604015	0	0	4604015	3363	0.020404147	4604015	80	0.0015710201	4604015	6	0.000058210062	4604015	6	0.00005929607	4604015	333	0.0033559839	4604015	6	0.00007145937	4604015
EH_bin.2	0	0	1803746	0	0	1803746	499	0.014849652	1803746	0	0	1803746	60	0.0015484442	1803746	0	0	1803746	0	0	1803746	58	0.00187665	1803746	0	0	1803746	0	0	1803746	10	0.00039750608	1803746	0	0	1803746	0	0	1803746	4	0.00007428984	1803746	0	0	1803746	29	0.0007445616	1803746	0	0	1803746	30	0.00088482525	1803746	0	0	1803746	0	0	1803746	0	0	1803746	0	0	1803746	177	0.0049596783	1803746	2	0.000063756204	1803746	0	0	1803746	9	0.00022286952	1803746	26	0.00079833856	1803746	39	0.0011537101	1803746	43	0.0011465029	1803746	0	0	1803746	0	0	1803746	23	0.00062647404	1803746	169	0.00467527	1803746	58	0.0013704812	1803746	28	0.0008454627	1803746	0	0	1803746	0	0	1803746	90	0.0027664648	1803746	100	0.0032011159	1803746	58	0.0015451178	1803746	18	0.0005311169	1803746	408	0.0090123555	1803746	6	0.0001580045	1803746	0	0	1803746	0	0	1803746	7	0.0002145535	1803746	32	0.0011276532	1803746	0	0	1803746	19	0.00055052096	1803746	4	0.00012141399	1803746	0	0	1803746	0	0	1803746	0	0	1803746	69	0.0021094987	1803746	40	0.0011376324	1803746	2	0.00003381851	1803746	35	0.000756204	1803746	0	0	1803746	15	0.00051725685	1803746	2	0.000045460947	1803746	0	0	1803746	0	0	1803746	0	0	1803746	148	0.004828285	1803746	36	0.0010456018	1803746	0	0	1803746	450839	0.9997583	1803746	375	0.017666012	1803746	0	0	1803746	0	0	1803746	45	0.0012601552	1803746	0	0	1803746
EH_bin.30	230	0.0042758253	2783790	47	0.0009727745	2783790	48631	0.66723496	2783790	110	0.00016093168	2783790	318	0.0024822275	2783790	93	0.00013039776	2783790	1844	0.054871954	2783790	155	0.0016344624	2783790	59	0.0007360469	2783790	434	0.0031992355	2783790	65	0.0007202411	2783790	573	0.0056890068	2783790	80	0.0015892003	2783790	150	0.00044435824	2783790	208	0.00025504798	2783790	51	0.0009451144	2783790	4	0.0000862134	2783790	88	0.0012838612	2783790	0	0	2783790	17	0.0003082129	2783790	86	0.0017224719	2783790	44	0.00002586402	2783790	514	0.005017979	2783790	284869	0.9533611	2783790	44	0.00084560976	2783790	3326	0.0001788928	2783790	57	0.0010130075	2783790	348	0.011670779	2783790	76	0.0011372984	2783790	51	0.0010047454	2783790	374	0.00033228082	2783790	56	0.0008592602	2783790	704	0.0052450076	2783790	8395	0.061519366	2783790	2208	0.03728837	2783790	174	0.0033343032	2783790	292	0.0070935665	2783790	446	0.0038127876	2783790	2065	0.026746629	2783790	135	0.0019275879	2783790	40	0.00083878456	2783790	579	0.0045937374	2783790	1092	0.01971018	2783790	2	0.000060708604	2783790	129	0.00021661117	2783790	31	0.00048459115	2783790	58	0.0009476289	2783790	157	0.0006433675	2783790	216	0.0019272288	2783790	1829	0.036678415	2783790	1	0.000052805706	2783790	14	0.00035203804	2783790	193	0.00028989254	2783790	344	0.002389548	2783790	164	0.0019301025	2783790	937	0.0024416354	2783790	129	0.00062037725	2783790	162	0.00006142705	2783790	20	0.00028809643	2783790	78	0.00049896	2783790	222	0.00006250472	2783790	43	0.0008553088	2783790	84	0.0017350446	2783790	216040	0.6125358	2783790	55	0.0007518527	2783790	1	0.000053883374	2783790	608864	0.9897546	2783790	238	0.006319083	2783790	1	0.000053883374	2783790	4	0.000060708604	2783790	103	0.0016132683	2783790	4	0.00014943656	2783790
EH_bin.31	770	0.008914652	4251652	252	0.0029612018	4251652	539206	0.9898176	4251652	163	0.001962296	4251652	1766	0.023407843	4251652	2584	0.025678959	4251652	515	0.0060774023	4251652	237	0.003049403	4251652	114045	0.86773896	4251652	1144904	0.9871631	4251652	402	0.0045344727	4251652	2799	0.022173028	4251652	938	0.010842374	4251652	502	0.0059360457	4251652	316	0.0038342744	4251652	380	0.0032241584	4251652	522	0.008666749	4251652	860	0.0150214555	4251652	462	0.0074535734	4251652	685	0.010390314	4251652	1582	0.0061910055	4251652	88	0.001166135	4251652	3764	0.061905112	4251652	1048258	0.98699117	4251652	137	0.0019277213	4251652	122	0.0014570807	4251652	3206	0.05278654	4251652	736	0.011351117	4251652	1402	0.014556224	4251652	181	0.0020857775	4251652	444	0.004750624	4251652	1648	0.018430954	4251652	1318	0.009426689	4251652	2834	0.03945196	4251652	159565	0.87780255	4251652	610	0.00769936	4251652	13285	0.20613988	4251652	577	0.007398536	4251652	15235	0.21251692	4251652	278	0.0022958135	4251652	461	0.0071720355	4251652	347712	0.95365334	4251652	629	0.0062095863	4251652	1179	0.019266393	4251652	285	0.0031902893	4251652	120	0.0012275229	4251652	789	0.008771884	4251652	3666	0.035042144	4251652	460231	0.9858495	4251652	1029	0.009737627	4251652	387	0.0066637625	4251652	896	0.013697264	4251652	139	0.001966765	4251652	372	0.0046812394	4251652	241344	0.9536559	4251652	1645839	0.987328	4251652	366	0.004372183	4251652	249	0.0032410931	4251652	142	0.0015078845	4251652	133	0.00198417	4251652	281	0.0034414858	4251652	180	0.0017480265	4251652	419	0.004829182	4251652	21909	0.25820363	4251652	2269	0.035174564	4251652	648	0.009479139	4251652	556709	0.9240787	4251652	393	0.0067597255	4251652	1446	0.024180483	4251652	731	0.01117989	4251652	856	0.012623799	4251652	2099	0.03864592	4251652
EH_bin.32	1	0.00021842582	686732	2	0.00012668698	686732	3	0.00041646522	686732	0	0	686732	287	0.020224774	686732	2	0.00011066908	686732	0	0	686732	260	0.018592406	686732	0	0	686732	6	0.0001412487	686732	46	0.0032996861	686732	0	0	686732	447	0.01778423	686732	0	0	686732	8	0.0010906729	686732	89	0.0064333687	686732	0	0	686732	137	0.0099252695	686732	2	0.00016163511	686732	0	0	686732	0	0	686732	0	0	686732	2563	0.23441023	686732	7	0.0004761683	686732	2	0.00018493386	686732	30	0.002494423	686732	96	0.00717456	686732	134	0.009773827	686732	122	0.009031179	686732	0	0	686732	2	0.00035239366	686732	77	0.0053164843	686732	522	0.036503322	686732	133	0.010695584	686732	68	0.004837404	686732	0	0	686732	1	0.00021842582	686732	302	0.020392235	686732	408	0.02924576	686732	181	0.012295918	686732	77	0.0053252215	686732	0	0	686732	0	0	686732	4	0.0005125726	686732	6	0.0007542972	686732	42	0.0034482155	686732	110	0.0081662135	686732	4	0.0003654992	686732	71	0.005010688	686732	0	0	686732	0	0	686732	0	0	686732	0	0	686732	246	0.016888684	686732	94	0.0063751214	686732	12	0.0007688589	686732	69	0.0051461123	686732	0	0	686732	41	0.0025570383	686732	6	0.00037860475	686732	0	0	686732	4	0.00017910918	686732	2	0.00010921291	686732	118	0.008163301	686732	81	0.005533454	686732	6	0.0005315028	686732	1265469	0.99998546	686732	4	0.00023589989	686732	2	0.00043685164	686732	0	0	686732	204	0.015004397	686732	2	0.0003087085	686732
EH_bin.33	37	0.00016304516	2453308	26	0.000601229	2453308	82659	0.85816944	2453308	3	0.00008682155	2453308	62	0.00096155884	2453308	2	0.000033424258	2453308	637	0.003902486	2453308	35	0.00072595855	2453308	17	0.00051848363	2453308	54	0.0013712099	2453308	43	0.0008115573	2453308	37	0.0006684852	2453308	6	0.00006603329	2453308	72	0.0013687641	2453308	4	0.00006032671	2453308	414	0.009172105	2453308	2	0.000037092774	2453308	13	0.00021562722	2453308	2	0.00002649484	2453308	51	0.0010304454	2453308	149	0.002229235	2453308	3	0.0001671213	2453308	81	0.0015358854	2453308	7971	0.043976948	2453308	4	0.000051766838	2453308	3	0.00009701187	2453308	23	0.000555984	2453308	34	0.0010500108	2453308	23	0.00029551936	2453308	11	0.000050544	2453308	6	0.00010842503	2453308	22	0.00028940517	2453308	114	0.0024269272	2453308	141	0.0025532872	2453308	238	0.0040565636	2453308	18	0.00017568117	2453308	122	0.0022194523	2453308	57	0.0012208007	2453308	1556	0.0065890625	2453308	40	0.00066400145	2453308	32	0.00097419485	2453308	318	0.0009941679	2453308	3438	0.06424591	2453308	4	0.000087229164	2453308	38	0.00037663433	2453308	2	0.00002649484	2453308	22	0.0003505471	2453308	63	0.0011409086	2453308	42	0.0010451195	2453308	13895	0.2116901	2453308	0	0	2453308	48	0.0008979712	2453308	0	0	2453308	34	0.0007235129	2453308	35	0.00054457085	2453308	269	0.0019993412	2453308	2	0.000050544	2453308	2	0.000034239485	2453308	2	0.000027310065	2453308	59	0.0012236539	2453308	2	0.00004239174	2453308	4	0.00007744645	2453308	98	0.0019190415	2453308	4557	0.0773739	2453308	46	0.0011780013	2453308	0	0	2453308	199968	0.9847247	2453308	101	0.002332361	2453308	2	0.000037092774	2453308	0	0	2453308	21	0.00039701496	2453308	0	0	2453308
EH_bin.34	1178	0.0002664959	1257055	4	0.00017739876	1257055	1031	0.0161409	1257055	6	0.00018296733	1257055	152	0.0017564864	1257055	137	0.0006984579	1257055	477	0.0044063306	1257055	32	0.000899722	1257055	7	0.00028797466	1257055	27	0.0005019669	1257055	127	0.0009068816	1257055	11	0.00035718406	1257055	2	0.00005727673	1257055	57	0.00021399223	1257055	7	0.00033888733	1257055	353	0.0014605566	1257055	2	0.00005568571	1257055	32	0.0008718791	1257055	4	0.000090688154	1257055	7	0.00016864816	1257055	2044	0.00045025873	1257055	18	0.00022353834	1257055	233	0.0026188195	1257055	2008	0.09472219	1257055	2	0.000074777956	1257055	93	0.00027922407	1257055	57	0.0008535824	1257055	829	0.0008854028	1257055	105	0.0009959787	1257055	0	0	1257055	39	0.000391391	1257055	14	0.0002664959	1257055	479	0.0036171847	1257055	130	0.002914749	1257055	126	0.0013149782	1257055	33	0.00043355304	1257055	48	0.00044150813	1257055	1315	0.002044461	1257055	1985	0.002629161	1257055	131	0.001729439	1257055	22	0.0004550318	1257055	78	0.0013340705	1257055	495	0.0015114693	1257055	20	0.00012012203	1257055	10	0.00020683264	1257055	123	0.0002585408	1257055	320	0.0013213423	1257055	435	0.00027047345	1257055	27	0.0007692583	1257055	775	0.0034938806	1257055	3	0.00014478284	1257055	86	0.00040252812	1257055	15	0.00012171305	1257055	52	0.0018336509	1257055	54	0.00092199625	1257055	172	0.00089017587	1257055	13	0.0006586824	1257055	15	0.00031740856	1257055	64	0.00056322117	1257055	54	0.00040252812	1257055	18	0.00018614938	1257055	227	0.0003205906	1257055	86	0.0003452514	1257055	1267	0.033702582	1257055	42	0.0005496975	1257055	347	0.0006045877	1257055	155229	0.99763894	1257055	201	0.003921865	1257055	68	0.0005059444	1257055	4	0.000075573465	1257055	23	0.0011670134	1257055	15	0.00013762325	1257055
EH_bin.36	2	0.000029924062	1737732	93	0.00004258424	1737732	238	0.004441997	1737732	0	0	1737732	91	0.002422698	1737732	2	0.000036829613	1737732	13	0.0006732914	1737732	45	0.0011336616	1737732	13	0.00030959895	1737732	5	0.00021292121	1737732	21	0.0003798054	1737732	3	0.00012314902	1737732	0	0	1737732	10	0.00004258424	1737732	2	0.00003798054	1737732	25	0.0004966243	1737732	1	0.000034527762	1737732	29	0.0008102515	1737732	9	0.000039131464	1737732	28	0.000039131464	1737732	28	0.00004258424	1737732	0	0	1737732	580	0.0034723422	1737732	148	0.0012303393	1737732	242	0.00004258424	1737732	4	0.000104734216	1737732	18	0.00045691742	1737732	58	0.002621808	1737732	40	0.001228613	1737732	0	0	1737732	4	0.00010415875	1737732	20	0.0006076886	1737732	177	0.0047757654	1737732	256	0.0049950164	1737732	18	0.00058582105	1737732	6	0.00003222591	1737732	37	0.00013696012	1737732	55	0.0016872567	1737732	132	0.002958454	1737732	50	0.0013684504	1737732	16	0.00039937114	1737732	77	0.0005438123	1737732	350	0.00012890364	1737732	23	0.00004258424	1737732	310	0.000085743945	1737732	13	0.0005236711	1737732	22	0.0005167655	1737732	8	0.000039706927	1737732	36	0.0008413265	1737732	1431	0.0003228346	1737732	454	0.00004258424	1737732	12	0.00004028239	1737732	113	0.000042008778	1737732	55	0.0015963336	1737732	32	0.00085916586	1737732	185	0.00055359513	1737732	18	0.00025205268	1737732	2	0.000035678688	1737732	0	0	1737732	142	0.00004258424	1737732	0	0	1737732	4	0.000039706927	1737732	19	0.000042008778	1737732	131	0.0018455089	1737732	23	0.0005374822	1737732	7	0.000039131464	1737732	305845	0.9986252	1737732	237	0.0012677443	1737732	12	0.00004258424	1737732	8	0.000088045796	1737732	24	0.0006980363	1737732	19	0.000042008778	1737732
EH_bin.37	126	0.0025744764	2520124	29	0.000584495	2520124	58547	0.79008573	2520124	14	0.0002650663	2520124	117	0.0020879924	2520124	224	0.0041664615	2520124	232	0.007236152	2520124	34	0.0007900405	2520124	16794	0.41921785	2520124	97064	0.9585667	2520124	40	0.0007213931	2520124	599	0.008400777	2520124	75	0.0016336498	2520124	53	0.0011245478	2520124	25	0.00056386116	2520124	21	0.00047696065	2520124	73	0.0022907604	2520124	128	0.0039934544	2520124	60	0.001645554	2520124	80	0.0023760735	2520124	73	0.0015257186	2520124	7	0.00017181694	2520124	19349	0.44343334	2520124	137578	0.96485054	2520124	32	0.0006948071	2520124	10	0.00024641646	2520124	290	0.008065079	2520124	1439	0.05855188	2520124	100	0.0019169692	2520124	32	0.0007015528	2520124	18	0.00041386852	2520124	156	0.0028681129	2520124	91	0.0016507125	2520124	129	0.002643124	2520124	31266	0.4829691	2520124	91	0.002164576	2520124	682	0.01900462	2520124	45	0.0008106744	2520124	14371	0.3005015	2520124	58	0.0010836768	2520124	57	0.0012995392	2520124	20231	0.28690928	2520124	228	0.004829524	2520124	162	0.00506364	2520124	41	0.00082218176	2520124	8	0.00014245331	2520124	60	0.0010479643	2520124	35	0.00085471984	2520124	22949	0.58551204	2520124	484	0.010067361	2520124	65	0.0018721301	2520124	112	0.00339269	2520124	9	0.0003241904	2520124	51	0.0010594716	2520124	48387	0.6639983	2520124	143424	0.9503842	2520124	19	0.00046267564	2520124	8	0.00021864004	2520124	2	0.000032141277	2520124	8	0.00028689066	2520124	27	0.00057893974	2520124	24	0.0004952137	2520124	58	0.001032092	2520124	2399	0.0549965	2520124	113	0.0026379654	2520124	87	0.0024474987	2520124	26254	0.41911113	2520124	1892	0.06561304	2520124	215	0.0067929197	2520124	116	0.0033795957	2520124	47	0.00082813384	2520124	268	0.0086464	2520124
